city,state,lat,lon
BROOKINGS,SD,44.334,-96.8001
BROOKLAND,AR,35.9218,-90.5352
BROOKLANDVILLE,MD,39.4204,-76.6704
BROOKLET,GA,32.3347,-81.6008
BROOKLIN,ME,44.3009,-68.5736
BROOKLINE,MA,42.3327,-71.127
BROOKLINE,MO,37.1186,-93.3841
BROOKLINE,NH,42.7491,-71.6733
BROOKLINE VILLAGE,MA,42.3336,-71.1237
BROOKLYN,AL,31.2666,-86.7715
BROOKLYN,CT,41.7855,-71.9545
BROOKLYN,IA,41.761,-92.4451
BROOKLYN,IN,39.5378,-86.3691
BROOKLYN,MD,39.2298,-76.616
BROOKLYN,MI,42.0938,-84.2214
BROOKLYN,MS,31.0067,-89.0964
BROOKLYN,NY,40.6629,-73.9644
BROOKLYN,PA,41.7517,-75.7998
BROOKLYN,WI,42.8424,-89.3802
BROOKNEAL,VA,37.0754,-78.8745
BROOKPARK,OH,41.4025,-81.8338
BROOKPORT,IL,37.1401,-88.5835
BROOKS,CA,38.8009,-122.2524
BROOKS,GA,33.2636,-84.4619
BROOKS,KY,38.0623,-85.7598
BROOKS,ME,44.566,-69.1642
BROOKS,MN,47.804,-96.0312
BROOKSHIRE,TX,29.8271,-96.0036
BROOKSIDE,AL,33.6392,-86.9104
BROOKSIDE,NJ,40.7945,-74.5685
BROOKSTON,IN,40.6125,-86.9204
BROOKSTON,MN,46.8458,-92.6909
BROOKSTON,TX,33.6184,-95.6722
BROOKSVILLE,FL,28.5546,-82.4161
BROOKSVILLE,KY,38.6598,-84.1062
BROOKSVILLE,ME,44.3661,-68.7406
BROOKSVILLE,MS,33.1806,-88.5589
BROOKTON,ME,45.5951,-67.662
BROOKTONDALE,NY,42.3628,-76.3477
BROOKVILLE,IN,39.384,-84.9736
BROOKVILLE,KS,38.7736,-97.9194
BROOKVILLE,OH,39.84,-84.4108
BROOKVILLE,PA,41.163,-79.0384
BROOKWOOD,AL,33.3316,-87.259
BROOMALL,PA,39.9763,-75.3644
BROOMES ISLAND,MD,38.4151,-76.5473
BROOMFIELD,CO,39.9264,-105.082
BROOTEN,MN,45.4846,-95.1009
BROSELEY,MO,36.7025,-90.2376
BROTHERS,OR,43.5581,-120.2066
BROUGHTON,IL,37.9728,-88.485
BROUSSARD,LA,30.1196,-91.9349
BROWDER,KY,37.1963,-86.9989
BROWERVILLE,MN,46.1145,-94.7723
BROWN CITY,MI,43.2269,-82.9893
BROWNELL,KS,38.6246,-99.6969
BROWNFIELD,ME,43.9595,-70.9083
BROWNFIELD,PA,39.8697,-79.7155
BROWNFIELD,TX,33.1146,-102.3352
BROWNING,IL,40.1449,-90.326
BROWNING,MO,40.0048,-93.2162
BROWNING,MT,48.5845,-112.8231
BROWNS,IL,38.3813,-87.969
BROWNS MILLS,NJ,39.9418,-74.5501
BROWNS SUMMIT,NC,36.2057,-79.6758
BROWNS VALLEY,CA,39.3005,-121.327
BROWNS VALLEY,MN,45.6728,-96.7468
BROWNSBORO,AL,34.7221,-86.4681
BROWNSBORO,TX,32.295,-95.5803
BROWNSBURG,IN,39.8652,-86.3828
BROWNSBURG,VA,37.9366,-79.322
BROWNSDALE,MN,43.7324,-92.8593
BROWNSTOWN,IL,39.0051,-88.9472
BROWNSTOWN,IN,38.8584,-86.0451
BROWNSTOWN,PA,40.1245,-76.2191
BROWNSTOWN,WA,46.4045,-120.6058
BROWNSVILLE,CA,39.4237,-121.2828
BROWNSVILLE,IN,39.6848,-85.0046
BROWNSVILLE,KY,37.2305,-86.2611
BROWNSVILLE,MD,39.3817,-77.6607
BROWNSVILLE,MN,43.6516,-91.3138
BROWNSVILLE,OH,39.945,-82.2529
BROWNSVILLE,OR,44.337,-122.9403
BROWNSVILLE,PA,40.0112,-79.9265
BROWNSVILLE,TN,35.623,-89.2877
BROWNSVILLE,TX,25.9335,-97.483
BROWNSVILLE,VT,43.4633,-72.4791
BROWNSVILLE,WI,43.617,-88.5249
BROWNTON,MN,44.7176,-94.3405
BROWNTOWN,WI,42.5756,-89.7895
BROWNVILLE,ME,45.391,-69.0185
BROWNVILLE,NE,40.4072,-95.7105
BROWNVILLE,NY,44.0074,-75.9768
BROWNVILLE JUNCTION,ME,45.3503,-69.0529
BROWNWOOD,MO,37.089,-89.9571
BROWNWOOD,TX,31.7158,-99.0001
BROXTON,GA,31.6858,-82.8813
BRUCE,MS,34.0197,-89.3724
BRUCE,SD,44.4566,-96.907
BRUCE,WI,45.4685,-91.3128
BRUCE CROSSING,MI,46.5067,-89.2096
BRUCETON,TN,36.0565,-88.2742
BRUCETON MILLS,WV,39.6066,-79.6355
BRUCETOWN,VA,39.2545,-78.0667
BRUCEVILLE,IN,38.7713,-87.4107
BRUCEVILLE,TX,31.3471,-97.22
BRUIN,PA,41.0563,-79.7313
BRUINGTON,VA,37.7846,-76.9234
BRULE,NE,41.1532,-101.9217
BRULE,WI,46.573,-91.5473
BRUMLEY,MO,38.1067,-92.495
BRUNDIDGE,AL,31.673,-85.7872
BRUNEAU,ID,42.499,-115.5042
BRUNER,MO,37.0143,-92.9582
BRUNI,TX,27.4016,-98.8686
BRUNING,NE,40.3213,-97.5524
BRUNO,MN,46.2879,-92.581
BRUNO,NE,41.2636,-96.9661
BRUNO,WV,37.6928,-81.867
BRUNSON,SC,32.9277,-81.143
BRUNSVILLE,IA,42.8092,-96.2692
BRUNSWICK,GA,31.1949,-81.5192
BRUNSWICK,MD,39.3164,-77.6223
BRUNSWICK,ME,43.8931,-69.9723
BRUNSWICK,MO,39.4223,-93.1102
BRUNSWICK,NC,34.2856,-78.7015
BRUNSWICK,NE,42.3501,-97.9901
BRUNSWICK,OH,41.2389,-81.8316
BRUNSWICK,TN,35.2664,-89.7686
BRUSETT,MT,47.3197,-107.5818
BRUSH,CO,40.1676,-103.5841
BRUSH CREEK,TN,36.162,-86.0134
BRUSH PRAIRIE,WA,45.7321,-122.4565
BRUSH VALLEY,PA,40.5453,-79.0725
BRUSHTON,NY,44.8405,-74.512
BRUSLY,LA,30.3861,-91.2726
BRUSSELS,IL,38.9692,-90.5658
BRUSSELS,WI,44.7539,-87.6217
BRUTUS,MI,45.5066,-84.7205
BRYAN,OH,41.4705,-84.549
BRYAN,TX,30.6887,-96.3775
BRYANS ROAD,MD,38.6538,-77.0921
BRYANT,AL,34.9096,-85.6509
BRYANT,AR,34.5994,-92.49
BRYANT,IA,41.9681,-90.3444
BRYANT,IL,40.4706,-90.0586
BRYANT,IN,40.5414,-84.9762
BRYANT,SD,44.608,-97.4813
BRYANT,WI,45.2049,-88.9777
BRYANT POND,ME,44.4109,-70.6299
BRYANTOWN,MD,38.5421,-76.8603
BRYANTS STORE,KY,36.7607,-83.9234
BRYANTSVILLE,KY,37.7146,-84.6492
BRYANTVILLE,MA,42.0425,-70.8459
BRYCE,UT,37.6309,-112.2087
BRYCE CANYON,UT,37.62,-112.17
BRYCEVILLE,FL,30.4234,-81.9423
BRYN ATHYN,PA,40.1371,-75.0668
BRYN MAWR,CA,34.0495,-117.2351
BRYN MAWR,PA,40.0269,-75.3333
BRYSON,TX,33.1513,-98.3314
BRYSON CITY,NC,35.4456,-83.6425
BUCHANAN,GA,33.8489,-85.1961
BUCHANAN,MI,41.8435,-86.4242
BUCHANAN,ND,47.0664,-98.8794
BUCHANAN,NY,41.2631,-73.9488
BUCHANAN,TN,36.4242,-88.1523
BUCHANAN,VA,37.5329,-79.6691
BUCHANAN DAM,TX,30.7605,-98.4752
BUCHTEL,OH,39.4621,-82.1796
BUCK CREEK,IN,40.4876,-86.764
BUCK HILL FALLS,PA,41.2001,-75.2679
BUCKATUNNA,MS,31.581,-88.5472
BUCKEYE,AZ,33.3961,-112.679
BUCKEYE,IA,42.4166,-93.3748
BUCKEYE,WV,38.1857,-80.1346
BUCKEYE LAKE,OH,39.933,-82.4754
BUCKEYSTOWN,MD,39.3378,-77.437
BUCKFIELD,ME,44.3286,-70.3692
BUCKHANNON,WV,38.9975,-80.194
BUCKHEAD,GA,33.5329,-83.3509
BUCKHOLTS,TX,30.8799,-97.1314
BUCKHORN,KY,37.3067,-83.4728
BUCKHORN,NM,32.9066,-108.7435
BUCKINGHAM,IA,42.2849,-92.3777
BUCKINGHAM,IL,41.056,-88.1912
BUCKINGHAM,PA,40.3238,-75.0605
BUCKINGHAM,VA,37.6179,-78.6057
BUCKLAND,AK,65.8748,-160.5099
BUCKLAND,MA,42.58,-72.8003
BUCKLAND,OH,40.618,-84.268
BUCKLEY,IL,40.6015,-88.0288
BUCKLEY,MI,44.5336,-85.6847
BUCKLEY,WA,46.9858,-121.8362
BUCKLIN,KS,37.6005,-99.6477
BUCKLIN,MO,39.8214,-92.8871
BUCKMAN,MN,45.8977,-94.0936
BUCKNER,AR,33.3528,-93.4275
BUCKNER,IL,37.9749,-89.0072
BUCKNER,KY,38.3748,-85.4532
BUCKNER,MO,39.1159,-94.2068
BUCKS,AL,31.0113,-88.0226
BUCKSKIN,IN,38.2231,-87.4375
BUCKSPORT,ME,44.6108,-68.7427
BUCODA,WA,46.7877,-122.818
BUCYRUS,KS,38.7358,-94.6846
BUCYRUS,MO,37.3715,-92.0601
BUCYRUS,OH,40.8133,-82.9738
BUD,WV,37.5265,-81.3753
BUDA,IL,41.2996,-89.6836
BUDA,TX,30.0718,-97.8424
BUDD LAKE,NJ,40.8789,-74.7562
BUDE,MS,31.4579,-90.8486
BUELLTON,CA,34.651,-120.2228
BUENA,NJ,39.5289,-74.9027
BUENA,WA,46.4288,-120.3124
BUENA PARK,CA,33.8633,-117.9991
BUENA VISTA,CO,38.8619,-106.2531
BUENA VISTA,GA,32.3083,-84.5245
BUENA VISTA,NM,35.8845,-105.2095
BUENA VISTA,PA,40.2695,-79.7917
BUENA VISTA,TN,35.9582,-88.2572
BUENA VISTA,VA,37.73,-79.3485
BUFFALO,IA,41.4616,-90.7284
BUFFALO,IL,39.8457,-89.3926
BUFFALO,IN,40.8814,-86.7418
BUFFALO,KS,37.6899,-95.7244
BUFFALO,KY,37.4666,-85.627
BUFFALO,MN,45.19,-93.8371
BUFFALO,MO,37.6144,-93.1074
BUFFALO,MT,46.795,-109.7168
BUFFALO,ND,46.9271,-97.5468
BUFFALO,NY,42.9044,-78.8433
BUFFALO,OH,39.9175,-81.5197
BUFFALO,OK,36.7968,-99.5346
BUFFALO,SC,34.721,-81.7407
BUFFALO,SD,45.5789,-103.4989
BUFFALO,TX,31.4201,-96.0039
BUFFALO,WV,38.6046,-81.9095
BUFFALO,WY,44.2281,-106.69
BUFFALO CENTER,IA,43.3919,-93.9216
BUFFALO CREEK,CO,39.3389,-105.2203
BUFFALO GAP,SD,43.5148,-103.2504
BUFFALO GAP,TX,32.2858,-99.8426
BUFFALO GROVE,IL,42.1683,-87.9547
BUFFALO JUNCTION,VA,36.616,-78.6435
BUFFALO LAKE,MN,44.7679,-94.5947
BUFFALO MILLS,PA,39.9032,-78.691
BUFFALO PRAIRIE,IL,41.3389,-90.8548
BUFFALO VALLEY,TN,36.1755,-85.7995
BUFORD,GA,34.1095,-83.9863
BUFORD,OH,39.08,-83.85
BUFORD,WY,41.1499,-105.4404
BUHL,AL,33.2383,-87.7455
BUHL,ID,42.5889,-114.8456
BUHL,MN,47.4976,-92.7716
BUHLER,KS,38.1227,-97.7251
BUIES CREEK,NC,35.407,-78.7391
BULA,TX,33.86,-102.67
BULAN,KY,37.3739,-83.1099
BULGER,PA,40.416,-80.3287
BULL SHOALS,AR,36.3718,-92.6213
BULLARD,TX,32.1109,-95.3453
BULLHEAD,SD,45.7749,-101.0486
BULLHEAD CITY,AZ,35.1884,-114.5342
BULLOCK,NC,36.4958,-78.5548
BULLS GAP,TN,36.281,-83.0253
BULLVILLE,NY,41.5443,-74.3618
BULPITT,IL,39.5919,-89.4258
BULVERDE,TX,29.7662,-98.4626
BUMPASS,VA,37.941,-77.7927
BUMPUS MILLS,TN,36.6283,-87.8479
BUNA,TX,30.4184,-94.001
BUNCETON,MO,38.7715,-92.8211
BUNCH,OK,35.7256,-94.728
BUNCOMBE,IL,37.4689,-89.0324
BUNKER,MO,37.3841,-91.2408
BUNKER HILL,IL,39.0496,-89.9515
BUNKER HILL,IN,40.6316,-86.0897
BUNKER HILL,KS,38.8276,-98.6792
BUNKER HILL,WV,39.3151,-78.0475
BUNKERVILLE,NV,36.7219,-114.135
BUNKIE,LA,30.8774,-92.1384
BUNN,NC,35.9591,-78.2472
BUNNELL,FL,29.4419,-81.3396
BUNNLEVEL,NC,35.3158,-78.8551
BUNOLA,PA,40.2328,-79.9452
BURAS,LA,29.3218,-89.5172
BURBANK,CA,34.1764,-118.319
BURBANK,IL,41.7454,-87.7704
BURBANK,OH,40.9404,-82.003
BURBANK,OK,36.699,-96.6996
BURBANK,SD,42.8216,-96.835
BURBANK,WA,46.2068,-118.9123
BURCHARD,NE,40.0881,-96.3504
BURDEN,KS,37.309,-96.7764
BURDETT,KS,38.2622,-99.5224
BURDETT,NY,42.4431,-76.8328
BURDETTE,AR,35.8068,-89.9993
BURDICK,KS,38.5657,-96.8006
BURDINE,KY,37.1894,-82.5995
BUREAU,IL,41.2989,-89.3741
BURFORDVILLE,MO,37.3516,-89.8173
BURGAW,NC,34.5594,-77.9453
BURGESS,VA,37.8589,-76.3409
BURGETTSTOWN,PA,40.3802,-80.4241
BURGHILL,OH,41.3297,-80.5587
BURGIN,KY,37.7543,-84.7686
BURGOON,OH,41.2789,-83.245
BURKBURNETT,TX,34.0999,-98.5999
BURKE,NY,44.9201,-74.1673
BURKE,SD,43.2429,-99.2352
BURKE,VA,38.7894,-77.279
BURKES GARDEN,VA,37.0984,-81.3411
BURKESVILLE,KY,36.7784,-85.3722
BURKET,IN,41.1548,-85.9687
BURKETT,TX,31.998,-99.3104
BURKETTSVILLE,OH,40.3531,-84.6439
BURKEVILLE,TX,30.9799,-93.6409
BURKEVILLE,VA,37.1819,-78.2231
BURKITTSVILLE,MD,39.3958,-77.633
BURLESON,TX,32.5363,-97.3135
BURLEY,ID,42.4561,-113.8063
BURLEY,WA,47.4184,-122.6294
BURLINGAME,CA,37.5761,-122.3672
BURLINGAME,KS,38.7824,-95.8351
BURLINGHAM,NY,41.59,-74.3826
BURLINGTON,CO,39.3091,-102.2374
BURLINGTON,CT,41.7613,-72.9572
BURLINGTON,IA,40.8413,-91.1138
BURLINGTON,IL,42.0521,-88.5508
BURLINGTON,IN,40.4803,-86.3944
BURLINGTON,KS,38.2221,-95.7473
BURLINGTON,KY,39.0151,-84.7516
BURLINGTON,MA,42.5052,-71.2004
BURLINGTON,ME,45.193,-68.4105
BURLINGTON,MI,42.1326,-85.1054
BURLINGTON,NC,36.0883,-79.4486
BURLINGTON,ND,48.2336,-101.5012
BURLINGTON,NJ,40.0747,-74.8342
BURLINGTON,OK,36.9028,-98.3218
BURLINGTON,PA,41.7813,-76.6053
BURLINGTON,TX,30.9671,-96.9157
BURLINGTON,VT,44.4848,-73.2225
BURLINGTON,WA,48.5341,-122.3597
BURLINGTON,WI,42.6348,-88.2766
BURLINGTON,WV,39.3613,-78.9192
BURLINGTON,WY,44.433,-108.4383
BURLINGTON FLATS,NY,42.7266,-75.1282
BURLINGTON JUNCTION,MO,40.4343,-95.0184
BURLISON,TN,35.5626,-89.8319
BURNA,KY,37.2308,-88.3513
BURNET,TX,30.804,-98.2699
BURNETT,WI,43.5247,-88.7038
BURNETTSVILLE,IN,40.7879,-86.5823
BURNEY,CA,40.9481,-121.6684
BURNEYVILLE,OK,33.9624,-97.3278
BURNHAM,ME,44.6949,-69.393
BURNHAM,PA,40.6359,-77.5657
BURNIPS,MI,42.7318,-85.8397
BURNS,CO,39.8486,-106.9645
BURNS,KS,38.0898,-96.8687
BURNS,OR,43.5285,-118.76
BURNS,TN,36.0377,-87.264
BURNS,WY,41.245,-104.3593
BURNS FLAT,OK,35.335,-99.188
BURNSIDE,IA,42.3251,-94.0671
BURNSIDE,KY,36.9379,-84.5207
BURNSIDE,LA,30.1385,-90.9236
BURNSIDE,PA,40.8119,-78.781
BURNSVILLE,MN,44.7557,-93.2818
BURNSVILLE,MS,34.8613,-88.3432
BURNSVILLE,NC,35.8917,-82.3123
BURNSVILLE,WV,38.8529,-80.65
BURNT CABINS,PA,40.0558,-77.917
BURNT HILLS,NY,42.9251,-73.9097
BURNT PRAIRIE,IL,38.2136,-88.2199
BURNT RANCH,CA,40.7861,-123.4149
BURNWELL,AL,33.7076,-87.0877
BURR,NE,40.5519,-96.2931
BURR HILL,VA,38.3614,-77.8666
BURR OAK,KS,39.9153,-98.3864
BURR OAK,MI,41.8487,-85.3299
BURREL,CA,36.4884,-119.9843
BURROWS,IN,40.6769,-86.5078
BURRTON,KS,38.0215,-97.6745
BURSON,CA,38.184,-120.8975
BURT,IA,43.1906,-94.1775
BURT,MI,43.264,-83.9448
BURT,NY,43.3127,-78.7368
BURT LAKE,MI,45.4405,-84.7114
BURTON,MI,42.9955,-83.6262
BURTON,OH,41.4482,-81.1561
BURTON,TX,30.1842,-96.647
BURTON,WA,47.3895,-122.4597
BURTON,WV,39.6665,-80.4026
BURTONSVILLE,MD,39.1064,-76.9252
BURTRUM,MN,45.8592,-94.6675
BURWELL,NE,41.9145,-98.9909
BUSBY,MT,45.4423,-107.0494
BUSH,KY,37.0194,-83.9973
BUSH,LA,30.5984,-89.9292
BUSHKILL,PA,41.146,-75.0111
BUSHLAND,TX,35.2664,-102.0978
BUSHNELL,FL,28.6906,-82.1646
BUSHNELL,IL,40.5457,-90.5329
BUSHNELL,NE,41.1974,-103.9084
BUSHTON,KS,38.4928,-98.4057
BUSHWOOD,MD,38.2919,-76.7956
BUSKIRK,NY,42.9492,-73.4503
BUSSEY,IA,41.2047,-92.8795
BUSTINS ISLAND,ME,43.8002,-70.0719
BUSY,KY,37.2547,-83.3099
BUTLER,AL,32.0905,-88.2328
BUTLER,GA,32.5922,-84.2532
BUTLER,IL,39.2102,-89.5417
BUTLER,IN,41.4231,-84.8853
BUTLER,KY,38.7965,-84.3292
BUTLER,MD,39.5354,-76.7286
BUTLER,MO,38.2762,-94.2829
BUTLER,NJ,40.988,-74.3798
BUTLER,OH,40.5095,-82.4073
BUTLER,OK,35.6389,-99.2528
BUTLER,PA,40.8647,-79.8935
BUTLER,TN,36.3276,-81.9956
BUTLER,WI,43.1079,-88.0714
BUTLERVILLE,IN,39.0469,-85.4901
BUTNER,NC,36.1296,-78.7666
BUTTE,MT,45.9954,-112.5759
BUTTE,ND,47.7894,-100.6066
BUTTE,NE,42.9114,-98.831
BUTTE CITY,CA,39.4604,-121.9368
BUTTE DES MORTS,WI,44.1016,-88.6572
BUTTE FALLS,OR,42.5636,-122.453
BUTTERFIELD,MN,43.9925,-94.799
BUTTERFIELD,MO,36.7439,-93.9254
BUTTERNUT,WI,46.0396,-90.582
BUTTONWILLOW,CA,35.4033,-119.4854
BUTTZVILLE,NJ,40.8324,-75.0068
BUXTON,ME,43.633,-70.5351
BUXTON,NC,35.2552,-75.5523
BUXTON,ND,47.5849,-97.0346
BUXTON,OR,45.7319,-123.212
BUZZARDS BAY,MA,41.6932,-70.57
BYARS,OK,34.9095,-97.1069
BYBEE,TN,36.1044,-83.1238
BYERS,CO,39.783,-104.0716
BYERS,KS,37.7791,-98.9038
BYERS,TX,34.0882,-98.1559
BYESVILLE,OH,39.9549,-81.5359
BYFIELD,MA,42.7583,-70.9171
BYHALIA,MS,34.8477,-89.6678
BYLAS,AZ,33.077,-110.2527
BYNUM,AL,33.6133,-85.9611
BYNUM,MT,48.0144,-112.2655
BYNUM,NC,35.7738,-79.1426
BYNUM,TX,31.9853,-96.9549
BYPRO,KY,37.3533,-82.7166
BYRAM,MS,32.1861,-90.2721
BYRDSTOWN,TN,36.5349,-85.1645
BYRNEDALE,PA,41.322,-78.4848
BYROMVILLE,GA,32.1774,-83.9239
BYRON,CA,37.8193,-121.6425
BYRON,GA,32.6471,-83.7901
BYRON,IL,42.1313,-89.2616
BYRON,MI,42.8046,-83.9817
BYRON,MN,44.0094,-92.6179
BYRON,NE,40.0456,-97.746
BYRON,NY,43.0744,-78.0738
BYRON,WY,44.8002,-108.5345
BYRON CENTER,MI,42.7976,-85.7281
CABALLO,NM,33.028,-107.5064
CABAZON,CA,33.9071,-116.7814
CABERY,IL,41.0019,-88.2475
CABIN CREEK,WV,38.1781,-81.5263
CABIN JOHN,MD,38.977,-77.1628
CABINS,WV,38.9432,-79.2764
CABLE,OH,40.1587,-83.6487
CABLE,WI,46.2433,-91.2379
CABO ROJO,PR,18.0402,-67.1466
CABOOL,MO,37.172,-92.0529
CABOT,AR,34.9419,-92.0685
CABOT,PA,40.7931,-79.7579
CABOT,VT,44.407,-72.2899
CACHE,OK,34.5762,-98.5539
CACHE JUNCTION,UT,41.8203,-111.9982
CACTUS,TX,36.0397,-102.0229
CADDO,OK,34.1247,-96.2338
CADDO,TX,32.7078,-98.7121
CADDO GAP,AR,34.4298,-93.6703
CADDO MILLS,TX,33.0746,-96.208
CADE,LA,30.0875,-91.9056
CADES,SC,33.7853,-79.8182
CADET,MO,38.0101,-90.7278
CADILLAC,MI,44.257,-85.5479
CADIZ,KY,36.8039,-87.9132
CADIZ,OH,40.263,-81.0148
CADOGAN,PA,40.7525,-79.5815
CADOTT,WI,44.9589,-91.1672
CADWELL,GA,32.2636,-83.0094
CADYVILLE,NY,44.7005,-73.674
CAGUAS,PR,18.2196,-66.0462
CAHONE,CO,37.7635,-108.3651
CAINSVILLE,MO,40.4795,-93.7609
CAIRNBROOK,PA,40.1102,-78.7831
CAIRO,GA,30.8831,-84.2135
CAIRO,IL,37.0613,-89.2625
CAIRO,MO,39.5233,-92.4176
CAIRO,NE,41.0051,-98.6025
CAIRO,NY,42.3015,-74.0301
CAIRO,OH,40.8287,-84.0859
CAIRO,WV,39.2402,-81.1554
CAL NEV ARI,NV,35.4611,-114.9197
CALABASAS,CA,34.1393,-118.651
CALABASH,NC,33.9116,-78.5955
CALAIS,ME,45.1317,-67.2222
CALAIS,VT,44.3787,-72.4973
CALAMUS,IA,41.8001,-90.7401
CALCIUM,NY,44.0265,-75.8493
CALDER,ID,47.2518,-116.2156
CALDWELL,AR,35.0562,-90.8289
CALDWELL,ID,43.6682,-116.6938
CALDWELL,KS,37.1062,-97.6377
CALDWELL,NJ,40.8473,-74.2808
CALDWELL,OH,39.7416,-81.491
CALDWELL,TX,30.5252,-96.6919
CALDWELL,WV,37.7482,-80.3502
CALE,AR,33.6103,-93.2858
CALEDONIA,IL,42.3963,-88.9284
CALEDONIA,MI,42.7864,-85.5456
CALEDONIA,MN,43.6272,-91.4143
CALEDONIA,MO,37.775,-90.7279
CALEDONIA,MS,33.7355,-88.3353
CALEDONIA,ND,47.4542,-96.9065
CALEDONIA,NY,42.9269,-77.8263
CALEDONIA,OH,40.631,-82.9623
CALEDONIA,WI,42.8147,-87.9422
CALERA,AL,33.1109,-86.7176
CALERA,OK,33.9074,-96.402
CALEXICO,CA,32.6833,-115.5052
CALHAN,CO,39.03,-104.2936
CALHOUN,GA,34.4993,-84.9498
CALHOUN,IL,38.6217,-87.9878
CALHOUN,KY,37.5841,-87.2946
CALHOUN,LA,32.5008,-92.338
CALHOUN,MO,38.45,-93.6084
CALHOUN,TN,35.3234,-84.7545
CALHOUN CITY,MS,33.8361,-89.3488
CALHOUN FALLS,SC,34.1111,-82.6106
CALICO ROCK,AR,36.1363,-92.2107
CALIENTE,CA,35.3809,-118.4275
CALIENTE,NV,37.3755,-114.5344
CALIFON,NJ,40.7153,-74.8025
CALIFORNIA,KY,38.8973,-84.2999
CALIFORNIA,MD,38.2894,-76.5308
CALIFORNIA,MO,38.6257,-92.533
CALIFORNIA,PA,40.0539,-79.8911
CALIFORNIA CITY,CA,35.1584,-117.9101
CALIFORNIA HOT SPRINGS,CA,35.8998,-118.8549
CALIMESA,CA,33.9818,-117.0506
CALION,AR,33.326,-92.5464
CALIPATRIA,CA,33.2049,-115.5545
CALISTOGA,CA,38.6184,-122.5855
CALL,TX,30.5199,-93.8048
CALLAHAN,CA,41.3557,-122.7384
CALLAHAN,FL,30.5817,-81.8137
CALLANDS,VA,36.8058,-79.6423
CALLAO,MO,39.7413,-92.6436
CALLAO,VA,37.9335,-76.5696
CALLAWAY,MD,38.2314,-76.5229
CALLAWAY,MN,47.021,-95.8726
CALLAWAY,NE,41.1914,-100.0653
CALLAWAY,VA,37.0509,-80.0605
CALLENDER,IA,42.369,-94.3003
CALLENSBURG,PA,41.1427,-79.577
CALLERY,PA,40.7406,-80.0386
CALLICOON,NY,41.7806,-75.0229
CALLICOON CENTER,NY,41.8575,-74.9438
CALLIHAM,TX,28.3506,-98.4336
CALMAR,IA,43.1873,-91.9621
CALPELLA,CA,39.2346,-123.2031
CALPINE,CA,39.5773,-120.5135
CALUMET,IA,42.9609,-95.5641
CALUMET,MI,47.3096,-88.1315
CALUMET,MN,47.3197,-93.2737
CALUMET,OK,35.5366,-98.1808
CALUMET,PA,40.2105,-79.4858
CALUMET CITY,IL,41.6131,-87.5521
CALVARY,GA,30.748,-84.311
CALVERT,AL,31.1714,-87.9932
CALVERT,TX,31.0106,-96.6656
CALVERT CITY,KY,37.0072,-88.3905
CALVERTON,NY,40.9205,-72.7483
CALVERTON,VA,38.6276,-77.6666
CALVIN,KY,36.6958,-83.7704
CALVIN,LA,31.946,-92.7953
CALVIN,ND,48.8485,-98.9223
CALVIN,OK,34.8709,-96.2497
CALVIN,PA,40.303,-78.0421
CALVIN,WV,38.3252,-80.7034
CALYPSO,NC,35.1523,-78.1023
CAMAK,GA,33.4793,-82.6391
CAMANCHE,IA,41.7717,-90.3334
CAMANO ISLAND,WA,48.1627,-122.4477
CAMARGO,IL,39.7736,-88.1249
CAMARGO,OK,36.0356,-99.281
CAMARILLO,CA,34.2158,-119.0305
CAMAS,WA,45.6415,-122.3861
CAMAS VALLEY,OR,42.9972,-123.6943
CAMBRA,PA,41.1927,-76.2998
CAMBRIA,CA,35.5847,-120.9943
CAMBRIA,IL,37.782,-89.1208
CAMBRIA,WI,43.5769,-89.1269
CAMBRIA HEIGHTS,NY,40.6947,-73.7373
CAMBRIDGE,IA,41.8854,-93.5328
CAMBRIDGE,ID,44.6593,-116.804
CAMBRIDGE,IL,41.2889,-90.1749
CAMBRIDGE,KS,37.3381,-96.6204
CAMBRIDGE,MA,42.3711,-71.1043
CAMBRIDGE,MD,38.4754,-76.1022
CAMBRIDGE,ME,45.0339,-69.4288
CAMBRIDGE,MN,45.565,-93.2741
CAMBRIDGE,NE,40.3071,-100.1177
CAMBRIDGE,NY,43.0628,-73.4012
CAMBRIDGE,OH,40.032,-81.5817
CAMBRIDGE,VT,44.6482,-72.907
CAMBRIDGE,WI,42.9875,-89.0277
CAMBRIDGE CITY,IN,39.8376,-85.1782
CAMBRIDGE SPRINGS,PA,41.7853,-80.0574
CAMBRIDGEPORT,VT,43.1536,-72.5733
CAMBY,IN,39.6326,-86.3085
CAMDEN,AL,31.9893,-87.2857
CAMDEN,AR,33.5849,-92.8699
CAMDEN,IL,40.1634,-90.7543
CAMDEN,IN,40.6268,-86.4781
CAMDEN,ME,44.2252,-69.0903
CAMDEN,MI,41.747,-84.6438
CAMDEN,MO,39.1965,-94.026
CAMDEN,MS,32.7856,-89.8574
CAMDEN,NC,36.3556,-76.1637
CAMDEN,NJ,39.9363,-75.1105
CAMDEN,NY,43.401,-75.7774
CAMDEN,OH,39.6263,-84.6471
CAMDEN,SC,34.4382,-80.5836
CAMDEN,TN,36.0635,-88.0975
CAMDEN,TX,30.8999,-94.7547
CAMDEN,WV,39.0826,-80.6134
CAMDEN ON GAULEY,WV,38.3757,-80.5844
CAMDEN POINT,MO,39.448,-94.728
CAMDEN WYOMING,DE,39.0931,-75.6142
